	step	0	cc	0.505915168987	
	step	1	cc	0.509403084472	
	step	2	cc	0.520504388878	
	step	3	cc	0.528619613716	
	step	4	cc	0.526166446412	
	step	5	cc	0.51802234449	
	step	6	cc	0.515800413677	
	step	7	cc	0.520061219785	
	step	8	cc	0.519056254397	
	step	9	cc	0.51160623829	
	step	10	cc	0.513232985032	
	step	11	cc	0.512075333759	
	step	12	cc	0.514887204253	
	step	13	cc	0.525523823973	
	step	14	cc	0.525826078792	
	step	15	cc	0.523620524774	
	step	16	cc	0.51832167045	
	step	17	cc	0.506319227985	
	step	18	cc	0.505098650943	
	step	19	cc	0.504565723608	
	step	20	cc	0.505259197274	
	step	21	cc	0.512441270838	
	step	22	cc	0.518154625351	
	step	23	cc	0.509721928655	
	step	24	cc	0.507705716113	
	step	25	cc	0.509006542414	
	step	26	cc	0.50438386963	
	step	27	cc	0.496751320455	
	step	28	cc	0.499925073781	
	step	29	cc	0.497494704633	
	step	30	cc	0.490308323552	
	step	31	cc	0.484200545072	
	step	32	cc	0.467727583828	
	step	33	cc	0.450884500405	
	step	34	cc	0.42663881065	
	step	35	cc	0.417324373431	
	step	36	cc	0.404322244016	
	step	37	cc	0.37668667431	
	step	38	cc	0.36943072638	
	step	39	cc	0.389264688946	
	step	40	cc	0.426852909796	
	step	41	cc	0.457330870136	
	step	42	cc	0.475676757766	
	step	43	cc	0.491444925212	
	step	44	cc	0.499133421793	
	step	45	cc	0.503670039127	
	step	46	cc	0.508928931806	
	step	47	cc	0.512424562525	
	step	48	cc	0.511725145044	
	step	49	cc	0.508561106012	
	step	50	cc	0.506025303822	
	step	51	cc	0.502292872025	
	step	52	cc	0.499213489425	
	step	53	cc	0.498372133933	
	step	54	cc	0.493260814577	
	step	55	cc	0.492387006217	
	step	56	cc	0.494572954252	
	step	57	cc	0.493345988848	
	step	58	cc	0.491418131901	
	step	59	cc	0.494593348854	
	step	60	cc	0.500888692676	
	step	61	cc	0.502151420494	
	step	62	cc	0.498582780169	
	step	63	cc	0.501971493586	
	step	64	cc	0.501790270331	
	step	65	cc	0.500923012102	
	step	66	cc	0.498669684974	
	step	67	cc	0.494354465044	
	step	68	cc	0.487195917037	
	step	69	cc	0.484109789442	
	step	70	cc	0.470838254409	
