	step	0	cc	0.507308187708	
	step	1	cc	0.510442532881	
	step	2	cc	0.517064298565	
	step	3	cc	0.527738384646	
	step	4	cc	0.516226361961	
	step	5	cc	0.496762622788	
	step	6	cc	0.482972422615	
	step	7	cc	0.473290813249	
	step	8	cc	0.475812989133	
	step	9	cc	0.486051403877	
	step	10	cc	0.502015788788	
	step	11	cc	0.500373695155	
	step	12	cc	0.502159823723	
	step	13	cc	0.504127126066	
	step	14	cc	0.500073332769	
	step	15	cc	0.505666415425	
	step	16	cc	0.505401981318	
	step	17	cc	0.502540320023	
	step	18	cc	0.490503753269	
	step	19	cc	0.477350613279	
	step	20	cc	0.472940936113	
	step	21	cc	0.466837400193	
	step	22	cc	0.478804618949	
	step	23	cc	0.489704251643	
	step	24	cc	0.492963567726	
	step	25	cc	0.488249082576	
	step	26	cc	0.492105107834	
	step	27	cc	0.48870293807	
	step	28	cc	0.484953858052	
	step	29	cc	0.494570645082	
	step	30	cc	0.498248288138	
	step	31	cc	0.49494344049	
	step	32	cc	0.501939728401	
	step	33	cc	0.504758653688	
	step	34	cc	0.498877263164	
	step	35	cc	0.494676973219	
	step	36	cc	0.48195711395	
	step	37	cc	0.483498042204	
	step	38	cc	0.490934316591	
	step	39	cc	0.503100306839	
	step	40	cc	0.506871785141	
	step	41	cc	0.504577373012	
	step	42	cc	0.496708757967	
	step	43	cc	0.491788706553	
	step	44	cc	0.489730874157	
	step	45	cc	0.488359443307	
	step	46	cc	0.494148913352	
	step	47	cc	0.500068986395	
	step	48	cc	0.495836201635	
	step	49	cc	0.494198360582	
	step	50	cc	0.494128837248	
	step	51	cc	0.489353255512	
	step	52	cc	0.485806789786	
	step	53	cc	0.483288000164	
	step	54	cc	0.483508178332	
	step	55	cc	0.487039249859	
	step	56	cc	0.490328397787	
	step	57	cc	0.480095858202	
	step	58	cc	0.475100892619	
	step	59	cc	0.472031054186	
	step	60	cc	0.480494223008	
	step	61	cc	0.480169415768	
