	step	0	cc	0.513916356476	
	step	1	cc	0.515388359093	
	step	2	cc	0.522620462007	
	step	3	cc	0.518119110245	
	step	4	cc	0.494351418782	
	step	5	cc	0.490000839385	
	step	6	cc	0.495334147334	
	step	7	cc	0.505176434837	
	step	8	cc	0.504321069825	
	step	9	cc	0.499159179632	
	step	10	cc	0.486858716352	
	step	11	cc	0.484999374928	
	step	12	cc	0.495278277627	
	step	13	cc	0.506641507044	
	step	14	cc	0.511060063239	
	step	15	cc	0.516456730893	
	step	16	cc	0.520984467484	
	step	17	cc	0.520966215231	
	step	18	cc	0.513215313932	
	step	19	cc	0.507814237281	
	step	20	cc	0.512965869844	
	step	21	cc	0.515762428387	
	step	22	cc	0.519669359786	
	step	23	cc	0.517177257613	
	step	24	cc	0.512506080246	
	step	25	cc	0.511110354277	
	step	26	cc	0.508759164957	
	step	27	cc	0.498687822631	
	step	28	cc	0.483148810298	
	step	29	cc	0.466156172818	
	step	30	cc	0.434377325077	
	step	31	cc	0.428231925845	
	step	32	cc	0.453450208316	
	step	33	cc	0.472671227426	
	step	34	cc	0.486409232485	
	step	35	cc	0.493712304237	
	step	36	cc	0.503352574177	
	step	37	cc	0.509421440853	
	step	38	cc	0.520704859225	
	step	39	cc	0.531830069504	
	step	40	cc	0.533591967375	
	step	41	cc	0.520395588183	
	step	42	cc	0.51293178495	
	step	43	cc	0.508191744086	
	step	44	cc	0.50859513578	
	step	45	cc	0.519584949429	
	step	46	cc	0.522872460233	
	step	47	cc	0.523940580467	
	step	48	cc	0.525586127386	
	step	49	cc	0.526765352246	
	step	50	cc	0.526052762984	
	step	51	cc	0.529664029732	
	step	52	cc	0.53180164811	
	step	53	cc	0.530851679807	
	step	54	cc	0.529401630598	
	step	55	cc	0.526074217431	
	step	56	cc	0.521930334554	
	step	57	cc	0.51528230091	
	step	58	cc	0.513134464556	
	step	59	cc	0.518270444202	
