	step	0	cc	0.517795814031	
	step	1	cc	0.517666806576	
	step	2	cc	0.526413792309	
	step	3	cc	0.530576556048	
	step	4	cc	0.528509702952	
	step	5	cc	0.525188527666	
	step	6	cc	0.522347995254	
	step	7	cc	0.51848541832	
	step	8	cc	0.516083572718	
	step	9	cc	0.512599585813	
	step	10	cc	0.511260074219	
	step	11	cc	0.508930835248	
	step	12	cc	0.509570349944	
	step	13	cc	0.512828982265	
	step	14	cc	0.513240609788	
	step	15	cc	0.508963008254	
	step	16	cc	0.505807644276	
	step	17	cc	0.51118163414	
	step	18	cc	0.509164976451	
	step	19	cc	0.51296174408	
	step	20	cc	0.509596770866	
	step	21	cc	0.51210853612	
	step	22	cc	0.507667041976	
	step	23	cc	0.509606413875	
	step	24	cc	0.506520871957	
	step	25	cc	0.501724962769	
	step	26	cc	0.499989700065	
	step	27	cc	0.497528828995	
	step	28	cc	0.502295204135	
	step	29	cc	0.503644822973	
	step	30	cc	0.50465722156	
	step	31	cc	0.501973630543	
	step	32	cc	0.506692368451	
	step	33	cc	0.508248195037	
	step	34	cc	0.50474877072	
	step	35	cc	0.50723016124	
	step	36	cc	0.501341199431	
	step	37	cc	0.487967063003	
	step	38	cc	0.476822471765	
	step	39	cc	0.475759598615	
	step	40	cc	0.476401855301	
	step	41	cc	0.485745861245	
	step	42	cc	0.500345294987	
	step	43	cc	0.498564590107	
	step	44	cc	0.498331741543	
	step	45	cc	0.50798092955	
	step	46	cc	0.506396253721	
	step	47	cc	0.497086269836	
	step	48	cc	0.490599962598	
	step	49	cc	0.486071761203	
	step	50	cc	0.500083627989	
	step	51	cc	0.501187808438	
	step	52	cc	0.49959868087	
	step	53	cc	0.507920565371	
	step	54	cc	0.514645740203	
	step	55	cc	0.515685014376	
	step	56	cc	0.516149717658	
	step	57	cc	0.510702680287	
	step	58	cc	0.509346861974	
	step	59	cc	0.50871516975	
	step	60	cc	0.504070056355	
	step	61	cc	0.497100399412	
	step	62	cc	0.497538374663	
	step	63	cc	0.496828564666	
	step	64	cc	0.484771050694	
	step	65	cc	0.461720595703	
	step	66	cc	0.429166445825	
	step	67	cc	0.405647109735	
	step	68	cc	0.389892482645	
	step	69	cc	0.381881478785	
	step	70	cc	0.372902333622	
	step	71	cc	0.352283215772	
	step	72	cc	0.349018731129	
	step	73	cc	0.364702754873	
	step	74	cc	0.381983895002	
